Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2010","2010","1000 USD","13000000","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2011","2011","t","40981","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2011","2011","1000 USD","16270","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2011","2011","t","32985562","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2011","2011","1000 USD","17969875","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2012","2012","t","266464","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2012","2012","1000 USD","152719","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2012","2012","t","32468028","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2012","2012","1000 USD","17248320","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2013","2013","t","282813","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2013","2013","1000 USD","127205","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2013","2013","t","42796106","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2013","2013","1000 USD","22812300","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2014","2014","t","578715.73","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2014","2014","1000 USD","255874","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2014","2014","t","45691999.53","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2014","2014","1000 USD","23277378","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2015","2015","t","324051.73","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2015","2015","1000 USD","109492","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2015","2015","t","54324238.2","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2015","2015","1000 USD","20983575","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2016","2016","t","382121.94","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2016","2016","1000 USD","118466","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2016","2016","t","51581874.69","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2016","2016","1000 USD","19331323","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2017","2017","t","253718.81","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2017","2017","1000 USD","84233","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2017","2017","t","68154559.1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2017","2017","1000 USD","25717737","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2018","2018","t","186971.83","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2018","2018","1000 USD","63585","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2018","2018","t","83605197.95","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2018","2018","1000 USD","33190826","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2019","2019","t","144242.01","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2019","2019","1000 USD","45351","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2019","2019","t","74073074.23","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2019","2019","1000 USD","26077192","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2020","2020","t","821992.21","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2020","2020","1000 USD","281635","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2020","2020","t","82973413.18","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2020","2020","1000 USD","28564147","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0141","Soya beans","2021","2021","t","863703.53","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0141","Soya beans","2021","2021","1000 USD","408317","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0141","Soya beans","2021","2021","t","86109785.78","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0141","Soya beans","2021","2021","1000 USD","38638731","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2000","2000","t","7523008","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2000","2000","1000 USD","981191","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2000","2000","t","967.95","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2000","2000","1000 USD","204","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2001","2001","t","7016330","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2001","2001","1000 USD","872341","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2001","2001","t","837","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2001","2001","1000 USD","165","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2002","2002","t","6572241","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2002","2002","1000 USD","878167","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2002","2002","t","1030","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2002","2002","1000 USD","249","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2003","2003","t","6611943","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2003","2003","1000 USD","1009719","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2003","2003","t","50307","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2003","2003","1000 USD","7471","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2004","2004","t","4847805","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2004","2004","1000 USD","838770","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2004","2004","t","1323433","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2004","2004","1000 USD","207801","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2005","2005","t","4988139","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2005","2005","1000 USD","649019","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2005","2005","t","156571","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2005","2005","1000 USD","14768","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2006","2006","t","6530502","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2006","2006","1000 USD","1132517","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2006","2006","t","652102","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2006","2006","1000 USD","64572","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2007","2007","t","6638019","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2007","2007","1000 USD","1391955","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","0111","Wheat","2007","2007","t","104477","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5922","Export Value","0111","Wheat","2007","2007","1000 USD","29978","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5610","Import Quantity","0111","Wheat","2008","2008","t","6032698","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5622","Import Value","0111","Wheat","2008","2008","1000 USD","1873593","A","Official figure",""
