Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2011","2011","t","851286","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2012","2012","ha","567624","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2012","2012","100 g/ha","14854","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2012","2012","t","843153","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2013","2013","ha","550793","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2013","2013","100 g/ha","14161","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2013","2013","t","779992","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2014","2014","ha","615685","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2014","2014","100 g/ha","15511","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2014","2014","t","954997","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2015","2015","ha","613885","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2015","2015","100 g/ha","15690","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2015","2015","t","963183","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2016","2016","ha","576987","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2016","2016","100 g/ha","14899","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2016","2016","t","859653","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2017","2017","ha","355799","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2017","2017","100 g/ha","15141","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2017","2017","t","538729","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2018","2018","ha","723804","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","13174","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2018","2018","t","953571.03","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2019","2019","ha","301287","I","Imputed value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2019","2019","100 g/ha","14073","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2019","2019","t","424000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2020","2020","ha","196417","I","Imputed value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","14815","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2020","2020","t","291000","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5312","Area harvested","0141","Soya beans","2021","2021","ha","145339","I","Imputed value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","14793","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5510","Production","0141","Soya beans","2021","2021","t","215000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","29315740","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2000","2000","100 g/ha","85911","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2000","2000","t","251853900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","27829720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2001","2001","100 g/ha","86733","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2001","2001","t","241376650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","28057160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2002","2002","100 g/ha","81180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2002","2002","t","227766880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","28710330","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2003","2003","100 g/ha","89246","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2003","2003","t","256229020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","29797730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2004","2004","100 g/ha","100637","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2004","2004","t","299875570","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","30399100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2005","2005","100 g/ha","92852","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2005","2005","t","282262550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","28586490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2006","2006","100 g/ha","93577","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2006","2006","t","267502850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","35013780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2007","2007","100 g/ha","94585","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2007","2007","t","331177280","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","31796490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2008","2008","100 g/ha","96209","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2008","2008","t","305911450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","32168810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2009","2009","100 g/ha","103181","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2009","2009","t","331921050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","32960380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2010","2010","100 g/ha","95757","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2010","2010","t","315617920","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","33944990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2011","2011","100 g/ha","92146","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2011","2011","t","312788890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","35355740","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2012","2012","100 g/ha","77270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2012","2012","t","273192400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","35390550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2013","2013","100 g/ha","99256","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2013","2013","t","351271870","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","33644310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2014","2014","100 g/ha","107326","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2014","2014","t","361091140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","32678310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2015","2015","100 g/ha","105723","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2015","2015","t","345486340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","35106050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2016","2016","100 g/ha","117433","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2016","2016","t","412262180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","33481220","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2017","2017","100 g/ha","110837","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2017","2017","t","371096030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","32891580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2018","2018","100 g/ha","110746","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2018","2018","t","364262150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","32916270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2019","2019","100 g/ha","105104","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2019","2019","t","345962110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","33311250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2020","2020","100 g/ha","107605","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2020","2020","t","358447310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","34527340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0112","Maize (corn)","2021","2021","100 g/ha","110895","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2021","2021","t","382892660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2000","2000","ha","1229850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2000","2000","100 g/ha","70397","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2000","2000","t","8657810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2001","2001","ha","1341140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2001","2001","100 g/ha","72807","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2001","2001","t","9764480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2002","2002","ha","1297840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2002","2002","100 g/ha","73730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2002","2002","t","9568990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2003","2003","ha","1212860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2003","2003","100 g/ha","74759","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2003","2003","t","9067180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2004","2004","ha","1345590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2004","2004","100 g/ha","78328","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2004","2004","t","10539760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2005","2005","ha","1361380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2005","2005","100 g/ha","74245","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2005","2005","t","10107540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2006","2006","ha","1141630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2006","2006","100 g/ha","77313","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2006","2006","t","8826230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2007","2007","ha","1112090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2007","2007","100 g/ha","80917","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2007","2007","t","8998730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2008","2008","ha","1204360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2008","2008","100 g/ha","76731","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2008","2008","t","9241170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2009","2009","ha","1255750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2009","2009","100 g/ha","79413","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2009","2009","t","9972230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2010","2010","ha","1462950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2010","2010","100 g/ha","75375","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2010","2010","t","11027010","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2011","2011","ha","1059070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2011","2011","100 g/ha","79209","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2011","2011","t","8388780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2012","2012","ha","1084160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2012","2012","100 g/ha","83651","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2012","2012","t","9069080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2013","2013","ha","999180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2013","2013","100 g/ha","86232","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2013","2013","t","8616120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2014","2014","ha","1186960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2014","2014","100 g/ha","84919","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2014","2014","t","10079500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2015","2015","ha","1042080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2015","2015","100 g/ha","83722","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2015","2015","t","8724530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2016","2016","ha","1253320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2016","2016","100 g/ha","81121","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2016","2016","t","10167050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2017","2017","ha","960730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2017","2017","100 g/ha","84147","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2017","2017","t","8084290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2018","2018","ha","1177650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2018","2018","100 g/ha","86213","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2018","2018","t","10152890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2019","2019","ha","1002420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2019","2019","100 g/ha","83759","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2019","2019","t","8396180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2020","2020","ha","1208400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2020","2020","100 g/ha","85401","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2020","2020","t","10319860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2021","2021","ha","1005650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2021","2021","100 g/ha","86411","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2021","2021","t","8689970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2000","2000","ha","29302790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2000","2000","100 g/ha","25614","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2000","2000","t","75055290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2001","2001","ha","29532250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2001","2001","100 g/ha","26639","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2001","2001","t","78671470","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2002","2002","ha","29338810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2002","2002","100 g/ha","25567","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2002","2002","t","75010030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2003","2003","ha","29330310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2003","2003","100 g/ha","22769","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2003","2003","t","66782720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2004","2004","ha","29930060","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2004","2004","100 g/ha","28405","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2004","2004","t","85015630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2005","2005","ha","28834570","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2005","2005","100 g/ha","28961","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2005","2005","t","83506580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2006","2006","ha","30190680","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2006","2006","100 g/ha","28817","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2006","2006","t","87000620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2007","2007","ha","25959240","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2007","2007","100 g/ha","28067","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2007","2007","t","72859180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2008","2008","ha","30222650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2008","2008","100 g/ha","26718","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2008","2008","t","80748700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2009","2009","ha","30906980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2009","2009","100 g/ha","29595","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2009","2009","t","91469550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2010","2010","ha","31003300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2010","2010","100 g/ha","29243","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2010","2010","t","90663290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2011","2011","ha","29856410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2011","2011","100 g/ha","28232","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2011","2011","t","84291400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2012","2012","ha","30814720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2012","2012","100 g/ha","26867","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2012","2012","t","82790870","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2013","2013","ha","30858830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2013","2013","100 g/ha","29615","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2013","2013","t","91389350","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2014","2014","ha","33423750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2014","2014","100 g/ha","31977","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2014","2014","t","106877870","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2015","2015","ha","33123470","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2015","2015","100 g/ha","32289","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2015","2015","t","106953940","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2016","2016","ha","33470290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2016","2016","100 g/ha","34936","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2016","2016","t","116931500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2017","2017","ha","36236750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2017","2017","100 g/ha","33133","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2017","2017","t","120064970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2018","2018","ha","35448420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","33997","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2018","2018","t","120514490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2019","2019","ha","30327060","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2019","2019","100 g/ha","31875","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2019","2019","t","96667090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2020","2020","ha","33428610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","34327","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2020","2020","t","114748940","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0141","Soya beans","2021","2021","ha","34929600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","34792","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0141","Soya beans","2021","2021","t","121527780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0111","Wheat","2000","2000","ha","21474064","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2000","2000","100 g/ha","28238","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0111","Wheat","2000","2000","t","60639376","A","Official figure",""
